"season","daynum","wteam","wscore","lteam","lscore","wloc","numot","id"
"O",89,774,69,677,56,"H",0,"O_677_774"
"O",89,777,74,648,73,"H",1,"O_648_777"
"O",89,781,85,652,67,"A",0,"O_652_781"
"O",89,785,71,528,55,"H",0,"O_528_785"
"O",89,786,59,573,57,"A",0,"O_573_786"
"O",89,789,64,641,52,"H",0,"O_641_789"
"O",89,792,82,762,68,"H",0,"O_762_792"
"O",89,794,85,796,70,"H",0,"O_794_796"
"O",89,799,58,816,53,"A",0,"O_799_816"
"O",89,800,73,768,66,"H",1,"O_768_800"
"O",89,802,55,809,50,"A",0,"O_802_809"
"O",89,810,62,726,52,"A",0,"O_726_810"
"O",89,811,72,812,67,"A",0,"O_811_812"
"O",89,813,56,657,55,"A",0,"O_657_813"
"O",89,814,92,740,84,"H",0,"O_740_814"
"O",89,819,82,795,78,"A",0,"O_795_819"
"O",89,822,77,756,58,"H",0,"O_756_822"
"O",89,824,74,805,65,"A",2,"O_805_824"
"O",89,825,78,605,62,"H",0,"O_605_825"
"O",89,828,64,507,46,"H",0,"O_507_828"
"O",89,833,62,752,50,"A",0,"O_752_833"
"O",89,835,76,703,56,"H",0,"O_703_835"
"O",89,838,74,750,73,"H",0,"O_750_838"
"O",89,840,92,841,64,"H",0,"O_840_841"
"O",89,843,77,651,74,"H",0,"O_651_843"
"O",89,847,54,576,51,"H",0,"O_576_847"
"O",89,848,67,553,64,"H",0,"O_553_848"
"O",89,850,57,598,46,"H",0,"O_598_850"
"O",89,851,66,654,48,"H",0,"O_654_851"
"O",90,511,76,539,72,"H",0,"O_511_539"
"O",90,520,67,719,66,"A",1,"O_520_719"
"O",90,535,73,845,66,"A",0,"O_535_845"
"O",90,551,62,662,53,"H",0,"O_551_662"
"O",90,578,74,779,71,"H",0,"O_578_779"
"O",90,626,63,587,56,"A",0,"O_587_626"
"O",90,630,62,631,60,"A",1,"O_630_631"
"O",90,633,79,760,63,"A",0,"O_633_760"
"O",90,644,78,616,60,"A",0,"O_616_644"
"O",90,668,82,831,75,"H",0,"O_668_831"
"O",90,688,74,681,68,"H",0,"O_681_688"
"O",90,704,86,653,77,"A",0,"O_653_704"
"O",90,720,85,673,63,"H",0,"O_673_720"
"O",90,738,66,729,46,"H",0,"O_729_738"
"O",90,765,70,664,55,"A",0,"O_664_765"
"O",90,771,70,731,61,"H",0,"O_731_771"
"O",90,782,72,658,44,"H",0,"O_658_782"
"O",90,790,61,592,60,"H",0,"O_592_790"
"O",90,826,84,844,79,"A",0,"O_826_844"
"O",90,830,75,708,60,"A",0,"O_708_830"
"O",90,846,55,749,54,"A",0,"O_749_846"
"O",90,853,108,596,60,"H",0,"O_596_853"
"O",91,522,74,586,67,"A",0,"O_522_586"
"O",91,523,74,837,48,"H",0,"O_523_837"
"O",91,529,58,798,47,"H",0,"O_529_798"
"O",91,571,54,619,45,"H",0,"O_571_619"
"O",91,581,62,503,59,"A",0,"O_503_581"
"O",91,610,79,665,65,"A",0,"O_610_665"
"O",91,627,72,541,53,"H",0,"O_541_627"
"O",91,632,72,514,67,"A",0,"O_514_632"
"O",91,638,73,784,62,"H",0,"O_638_784"
"O",91,639,76,690,46,"H",0,"O_639_690"
"O",91,646,60,540,59,"A",0,"O_540_646"
"O",91,651,82,559,69,"H",0,"O_559_651"
"O",91,667,78,591,72,"H",0,"O_591_667"
"O",91,683,74,693,65,"A",0,"O_683_693"
"O",91,685,93,608,83,"H",0,"O_608_685"
"O",91,707,80,560,71,"H",0,"O_560_707"
"O",91,734,56,506,55,"A",0,"O_506_734"
"O",91,747,77,593,62,"A",0,"O_593_747"
"O",91,763,68,582,62,"H",0,"O_582_763"
"O",91,793,72,722,60,"A",0,"O_722_793"
"O",91,804,67,505,62,"A",0,"O_505_804"
"O",91,836,85,534,70,"A",0,"O_534_836"
"O",92,530,67,575,65,"H",0,"O_530_575"
"O",92,536,76,788,56,"H",0,"O_536_788"
"O",92,576,97,799,55,"H",0,"O_576_799"
"O",92,637,76,698,57,"A",0,"O_637_698"
"O",92,640,85,674,75,"H",0,"O_640_674"
"O",92,649,70,614,66,"H",0,"O_614_649"
"O",92,712,67,570,51,"A",0,"O_570_712"
"O",92,715,67,670,52,"H",0,"O_670_715"
"O",92,740,111,832,84,"A",0,"O_740_832"
"O",92,741,90,641,83,"A",0,"O_641_741"
"O",92,746,84,778,72,"H",0,"O_746_778"
"O",92,754,70,502,48,"H",0,"O_502_754"
"O",92,762,68,584,49,"H",0,"O_584_762"
"O",92,772,56,767,53,"H",0,"O_767_772"
"O",92,786,85,737,68,"H",0,"O_737_786"
"O",92,809,67,583,56,"A",0,"O_583_809"
"O",92,829,81,764,71,"H",0,"O_764_829"
"O",92,834,53,694,50,"A",0,"O_694_834"
"O",92,839,62,668,53,"H",0,"O_668_839"
"O",92,849,67,671,49,"H",0,"O_671_849"
"O",93,503,90,690,76,"H",0,"O_503_690"
"O",93,515,72,604,68,"A",0,"O_515_604"
"O",93,521,84,629,63,"H",0,"O_521_629"
"O",93,524,78,507,73,"H",0,"O_507_524"
"O",93,546,72,599,68,"H",0,"O_546_599"
"O",93,557,65,821,50,"A",0,"O_557_821"
"O",93,562,84,587,71,"H",0,"O_562_587"
"O",93,563,68,807,55,"H",0,"O_563_807"
"O",93,605,61,602,57,"H",0,"O_602_605"
"O",93,615,68,635,48,"A",0,"O_615_635"
"O",93,623,57,628,49,"A",0,"O_623_628"
"O",93,626,72,624,65,"H",0,"O_624_626"
"O",93,636,72,556,66,"A",1,"O_556_636"
"O",93,643,73,542,65,"H",0,"O_542_643"
"O",93,660,80,573,69,"H",0,"O_573_660"
"O",93,664,92,716,85,"A",0,"O_664_716"
"O",93,666,85,805,75,"H",0,"O_666_805"
"O",93,714,59,846,56,"H",0,"O_714_846"
"O",93,720,75,729,62,"H",0,"O_720_729"
"O",93,723,61,847,42,"H",0,"O_723_847"
"O",93,743,68,779,58,"A",0,"O_743_779"
"O",93,749,73,678,67,"H",0,"O_678_749"
"O",93,751,73,820,67,"H",0,"O_751_820"
"O",93,761,75,795,66,"H",0,"O_761_795"
"O",93,765,68,705,67,"H",1,"O_705_765"
"O",93,771,72,603,64,"A",0,"O_603_771"
"O",93,780,67,775,65,"H",0,"O_775_780"
"O",93,785,54,611,44,"A",0,"O_611_785"
"O",93,789,76,578,60,"H",0,"O_578_789"
"O",93,794,77,676,74,"A",0,"O_676_794"
"O",93,801,79,742,74,"A",1,"O_742_801"
"O",93,802,73,661,69,"H",0,"O_661_802"
"O",93,817,78,852,50,"A",0,"O_817_852"
"O",93,819,71,787,66,"H",1,"O_787_819"
"O",93,822,80,620,62,"H",0,"O_620_822"
"O",93,824,65,617,58,"H",0,"O_617_824"
"O",93,825,73,816,60,"A",0,"O_816_825"
"O",93,827,75,675,72,"H",0,"O_675_827"
"O",93,828,64,657,51,"H",0,"O_657_828"
"O",93,830,59,695,47,"H",0,"O_695_830"
"O",93,843,70,731,51,"H",0,"O_731_843"
"O",93,850,72,585,56,"H",0,"O_585_850"
"O",93,853,87,663,79,"A",0,"O_663_853"
"O",94,512,81,841,70,"A",0,"O_512_841"
"O",94,513,79,516,77,"H",0,"O_513_516"
"O",94,519,74,797,69,"A",0,"O_519_797"
"O",94,520,64,529,59,"H",0,"O_520_529"
"O",94,528,69,700,47,"H",0,"O_528_700"
"O",94,535,63,574,58,"H",0,"O_535_574"
"O",94,537,88,534,82,"H",0,"O_534_537"
"O",94,540,65,784,47,"A",0,"O_540_784"
"O",94,544,60,532,34,"A",0,"O_532_544"
"O",94,545,62,814,54,"H",0,"O_545_814"
"O",94,550,61,752,57,"H",0,"O_550_752"
"O",94,552,74,622,63,"A",0,"O_552_622"
"O",94,553,96,601,60,"H",0,"O_553_601"
"O",94,554,86,547,74,"H",0,"O_547_554"
"O",94,564,81,647,75,"A",1,"O_564_647"
"O",94,565,63,808,47,"A",0,"O_565_808"
"O",94,577,86,606,67,"H",0,"O_577_606"
"O",94,580,76,792,58,"H",0,"O_580_792"
"O",94,586,56,591,47,"A",0,"O_586_591"
"O",94,588,75,679,69,"H",0,"O_588_679"
"O",94,592,66,504,65,"A",0,"O_504_592"
"O",94,598,72,815,64,"H",0,"O_598_815"
"O",94,607,76,732,49,"H",0,"O_607_732"
"O",94,618,85,548,83,"A",1,"O_548_618"
"O",94,638,66,667,63,"H",0,"O_638_667"
"O",94,639,75,581,68,"A",0,"O_581_639"
"O",94,648,62,776,53,"A",0,"O_648_776"
"O",94,650,71,756,64,"H",0,"O_650_756"
"O",94,654,92,855,85,"H",1,"O_654_855"
"O",94,662,71,595,67,"A",0,"O_595_662"
"O",94,669,56,836,54,"A",0,"O_669_836"
"O",94,677,58,689,56,"A",0,"O_677_689"
"O",94,682,94,634,75,"H",0,"O_634_682"
"O",94,686,69,838,44,"H",0,"O_686_838"
"O",94,687,76,791,54,"H",0,"O_687_791"
"O",94,711,86,590,69,"H",0,"O_590_711"
"O",94,717,83,549,65,"H",0,"O_549_717"
"O",94,718,75,543,64,"H",0,"O_543_718"
"O",94,719,65,798,58,"A",1,"O_719_798"
"O",94,724,71,630,68,"A",1,"O_630_724"
"O",94,738,78,625,75,"A",0,"O_625_738"
"O",94,739,86,750,71,"A",0,"O_739_750"
"O",94,745,76,777,67,"A",0,"O_745_777"
"O",94,748,84,774,60,"H",0,"O_748_774"
"O",94,755,72,753,70,"A",1,"O_753_755"
"O",94,757,61,727,48,"A",0,"O_727_757"
"O",94,768,59,703,51,"A",0,"O_703_768"
"O",94,781,74,758,62,"H",0,"O_758_781"
"O",94,790,59,655,54,"A",0,"O_655_790"
"O",94,800,70,672,67,"A",0,"O_672_800"
"O",94,806,83,538,63,"H",0,"O_538_806"
"O",94,810,77,783,73,"H",0,"O_783_810"
"O",94,811,83,594,63,"H",0,"O_594_811"
"O",94,812,67,835,66,"H",0,"O_812_835"
"O",94,818,66,539,63,"H",0,"O_539_818"
"O",94,823,67,803,53,"H",0,"O_803_823"
"O",94,831,74,708,70,"H",0,"O_708_831"
"O",94,832,97,735,78,"H",0,"O_735_832"
"O",94,833,83,600,68,"H",0,"O_600_833"
"O",94,840,81,511,75,"H",0,"O_511_840"
"O",94,848,67,645,43,"A",0,"O_645_848"
"O",94,851,75,826,71,"A",0,"O_826_851"
"O",95,522,73,633,70,"H",0,"O_522_633"
"O",95,523,65,560,58,"A",1,"O_523_560"
"O",95,558,65,531,54,"H",0,"O_531_558"
"O",95,561,90,854,71,"H",0,"O_561_854"
"O",95,589,59,782,46,"H",0,"O_589_782"
"O",95,653,80,744,73,"A",0,"O_653_744"
"O",95,658,72,659,47,"H",0,"O_658_659"
"O",95,680,75,842,61,"H",0,"O_680_842"
"O",95,681,63,621,60,"H",0,"O_621_681"
"O",95,704,66,541,54,"H",0,"O_541_704"
"O",95,710,72,646,70,"A",0,"O_646_710"
"O",95,728,53,567,51,"A",0,"O_567_728"
"O",95,733,76,566,62,"A",0,"O_566_733"
"O",95,736,56,612,53,"A",0,"O_612_736"
"O",95,766,88,627,68,"H",0,"O_627_766"
"O",95,770,91,584,69,"A",0,"O_584_770"
"O",96,503,75,520,70,"A",1,"O_503_520"
"O",96,510,89,833,77,"A",0,"O_510_833"
"O",96,514,62,505,55,"H",0,"O_505_514"
"O",96,515,82,518,79,"H",1,"O_515_518"
"O",96,516,66,703,52,"A",0,"O_516_703"
"O",96,528,68,507,53,"A",0,"O_507_528"
"O",96,530,83,587,63,"A",0,"O_530_587"
"O",96,534,65,798,59,"A",0,"O_534_798"
"O",96,535,74,851,62,"H",0,"O_535_851"
"O",96,539,72,810,58,"A",0,"O_539_810"
"O",96,540,64,591,52,"A",0,"O_540_591"
"O",96,543,80,630,78,"A",0,"O_543_630"
"O",96,544,61,532,48,"H",0,"O_532_544"
"O",96,546,77,596,72,"A",0,"O_546_596"
"O",96,548,76,803,69,"H",0,"O_548_803"
"O",96,550,68,547,60,"H",0,"O_547_550"
"O",96,552,59,654,56,"A",0,"O_552_654"
"O",96,553,98,814,62,"H",0,"O_553_814"
"O",96,554,75,752,54,"H",0,"O_554_752"
"O",96,557,80,852,64,"H",0,"O_557_852"
"O",96,559,64,573,57,"H",0,"O_559_573"
"O",96,561,74,531,60,"H",0,"O_531_561"
"O",96,568,84,600,74,"H",0,"O_568_600"
"O",96,569,90,853,65,"H",0,"O_569_853"
"O",96,572,73,590,63,"H",0,"O_572_590"
"O",96,576,73,602,60,"H",0,"O_576_602"
"O",96,577,66,527,63,"A",0,"O_527_577"
"O",96,578,70,599,63,"A",0,"O_578_599"
"O",96,579,75,762,49,"A",0,"O_579_762"
"O",96,580,66,634,65,"H",0,"O_580_634"
"O",96,581,70,719,61,"H",0,"O_581_719"
"O",96,585,66,598,55,"A",0,"O_585_598"
"O",96,586,75,784,60,"A",0,"O_586_784"
"O",96,588,71,679,65,"A",0,"O_588_679"
"O",96,592,69,675,62,"H",0,"O_592_675"
"O",96,595,71,668,65,"H",0,"O_595_668"
"O",96,601,82,545,73,"A",0,"O_545_601"
"O",96,603,103,829,90,"H",0,"O_603_829"
"O",96,604,72,827,58,"H",0,"O_604_827"
"O",96,606,73,695,71,"H",0,"O_606_695"
"O",96,607,66,666,58,"A",0,"O_607_666"
"O",96,608,65,773,59,"H",0,"O_608_773"
"O",96,611,57,700,54,"A",0,"O_611_700"
"O",96,612,80,728,66,"H",0,"O_612_728"
"O",96,616,73,642,46,"H",0,"O_616_642"
"O",96,620,79,526,55,"A",0,"O_526_620"
"O",96,622,74,855,68,"H",0,"O_622_855"
"O",96,623,78,671,73,"H",0,"O_623_671"
"O",96,624,71,575,68,"H",0,"O_575_624"
"O",96,631,70,834,42,"A",0,"O_631_834"
"O",96,632,85,508,64,"H",0,"O_508_632"
"O",96,636,75,698,64,"H",0,"O_636_698"
"O",96,637,79,629,75,"A",0,"O_629_637"
"O",96,639,68,537,63,"A",0,"O_537_639"
"O",96,640,81,655,55,"A",0,"O_640_655"
"O",96,643,49,765,46,"H",0,"O_643_765"
"O",96,644,77,509,65,"A",0,"O_509_644"
"O",96,645,60,735,57,"H",0,"O_645_735"
"O",96,647,65,565,51,"H",0,"O_565_647"
"O",96,649,64,706,55,"A",0,"O_649_706"
"O",96,651,76,746,60,"H",0,"O_651_746"
"O",96,652,77,730,61,"H",0,"O_652_730"
"O",96,657,61,524,49,"H",0,"O_524_657"
"O",96,660,82,737,79,"A",0,"O_660_737"
"O",96,661,100,583,49,"H",0,"O_583_661"
"O",96,669,74,690,69,"A",0,"O_669_690"
"O",96,672,80,768,68,"A",0,"O_672_768"
"O",96,673,66,729,64,"A",0,"O_673_729"
"O",96,674,74,504,67,"H",0,"O_504_674"
"O",96,676,84,556,66,"A",0,"O_556_676"
"O",96,678,70,562,52,"H",0,"O_562_678"
"O",96,680,91,621,68,"H",0,"O_621_680"
"O",96,682,84,792,75,"H",0,"O_682_792"
"O",96,683,94,593,68,"H",0,"O_593_683"
"O",96,685,82,506,71,"H",0,"O_506_685"
"O",96,686,66,838,50,"A",0,"O_686_838"
"O",96,687,65,519,63,"H",0,"O_519_687"
"O",96,689,79,774,59,"H",0,"O_689_774"
"O",96,692,81,533,79,"H",0,"O_533_692"
"O",96,693,65,571,54,"H",0,"O_571_693"
"O",96,694,65,759,60,"H",0,"O_694_759"
"O",96,701,88,754,86,"H",1,"O_701_754"
"O",96,702,94,756,82,"H",0,"O_702_756"
"O",96,707,64,665,62,"H",0,"O_665_707"
"O",96,711,68,594,66,"A",0,"O_594_711"
"O",96,712,75,615,55,"A",0,"O_615_712"
"O",96,714,55,749,52,"H",0,"O_714_749"
"O",96,718,79,724,77,"H",0,"O_718_724"
"O",96,721,80,793,71,"H",0,"O_721_793"
"O",96,726,62,725,42,"H",0,"O_725_726"
"O",96,727,67,538,61,"H",0,"O_538_727"
"O",96,731,83,764,58,"H",0,"O_731_764"
"O",96,734,63,804,58,"H",0,"O_734_804"
"O",96,736,54,567,38,"A",0,"O_567_736"
"O",96,739,90,750,87,"H",0,"O_739_750"
"O",96,740,77,614,63,"H",0,"O_614_740"
"O",96,741,93,663,85,"H",0,"O_663_741"
"O",96,743,71,789,54,"H",0,"O_743_789"
"O",96,745,75,777,63,"H",0,"O_745_777"
"O",96,747,72,610,60,"H",0,"O_610_747"
"O",96,748,78,677,57,"H",0,"O_677_748"
"O",96,751,75,542,70,"H",0,"O_542_751"
"O",96,757,81,806,77,"A",0,"O_757_806"
"O",96,758,59,753,43,"A",0,"O_753_758"
"O",96,760,68,638,64,"A",0,"O_638_760"
"O",96,767,66,801,48,"A",0,"O_767_801"
"O",96,772,57,617,55,"A",0,"O_617_772"
"O",96,776,88,648,84,"A",3,"O_648_776"
"O",96,779,78,775,71,"H",0,"O_775_779"
"O",96,780,68,641,65,"A",0,"O_641_780"
"O",96,781,73,755,57,"H",0,"O_755_781"
"O",96,787,71,705,46,"H",0,"O_705_787"
"O",96,788,65,502,51,"A",0,"O_502_788"
"O",96,790,79,769,53,"H",0,"O_769_790"
"O",96,791,74,797,68,"A",0,"O_791_797"
"O",96,794,78,521,71,"H",0,"O_521_794"
"O",96,795,95,664,88,"H",0,"O_664_795"
"O",96,796,81,722,74,"H",0,"O_722_796"
"O",96,805,76,742,65,"A",0,"O_742_805"
"O",96,807,76,563,63,"H",0,"O_563_807"
"O",96,808,76,564,59,"A",0,"O_564_808"
"O",96,811,77,513,51,"H",0,"O_513_811"
"O",96,817,88,536,74,"H",0,"O_536_817"
"O",96,818,54,783,49,"H",0,"O_783_818"
"O",96,819,81,716,80,"H",0,"O_716_819"
"O",96,820,64,761,57,"H",0,"O_761_820"
"O",96,822,76,699,65,"H",0,"O_699_822"
"O",96,823,72,618,66,"H",0,"O_618_823"
"O",96,824,73,802,59,"H",0,"O_802_824"
"O",96,825,70,723,58,"H",0,"O_723_825"
"O",96,826,74,574,70,"H",0,"O_574_826"
"O",96,828,79,813,60,"A",0,"O_813_828"
"O",96,831,70,551,59,"H",0,"O_551_831"
"O",96,835,87,800,69,"H",0,"O_800_835"
"O",96,836,65,529,64,"H",0,"O_529_836"
"O",96,837,62,619,58,"H",0,"O_619_837"
"O",96,839,64,830,61,"A",1,"O_830_839"
"O",96,840,79,512,56,"H",0,"O_512_840"
"O",96,841,78,511,60,"H",0,"O_511_841"
"O",96,842,75,681,71,"A",0,"O_681_842"
"O",96,843,79,778,60,"A",0,"O_778_843"
"O",96,844,61,845,54,"H",0,"O_844_845"
"O",96,846,76,626,70,"H",0,"O_626_846"
"O",96,847,59,605,56,"A",0,"O_605_847"
"O",96,848,87,832,83,"A",0,"O_832_848"
"O",96,849,62,670,44,"A",0,"O_670_849"
"O",96,850,77,815,59,"H",0,"O_815_850"
"O",96,854,79,558,64,"A",0,"O_558_854"
"O",97,517,63,555,49,"H",0,"O_517_555"
"O",97,522,70,710,56,"H",0,"O_522_710"
"O",97,566,74,582,67,"H",0,"O_566_582"
"O",97,597,61,613,51,"A",0,"O_597_613"
"O",97,627,56,659,51,"A",0,"O_627_659"
"O",97,646,79,633,61,"H",0,"O_633_646"
"O",97,653,62,658,56,"A",0,"O_653_658"
"O",97,662,92,708,71,"H",0,"O_662_708"
"O",97,688,70,713,63,"H",1,"O_688_713"
"O",97,709,57,584,50,"A",0,"O_584_709"
"O",97,715,78,625,61,"H",0,"O_625_715"
"O",97,717,65,771,62,"H",0,"O_717_771"
"O",97,720,68,628,58,"H",0,"O_628_720"
"O",97,763,80,733,77,"A",0,"O_733_763"
"O",97,782,73,541,72,"H",1,"O_541_782"
"O",97,786,71,549,54,"A",0,"O_549_786"
"O",98,505,77,685,69,"A",0,"O_505_685"
"O",98,510,75,815,69,"A",0,"O_510_815"
"O",98,514,47,506,42,"H",0,"O_506_514"
"O",98,535,62,654,47,"H",0,"O_535_654"
"O",98,550,72,554,65,"A",0,"O_550_554"
"O",98,560,70,593,44,"H",0,"O_560_593"
"O",98,570,69,816,62,"H",0,"O_570_816"
"O",98,571,54,707,52,"A",0,"O_571_707"
"O",98,574,92,548,72,"H",0,"O_548_574"
"O",98,585,81,833,76,"H",0,"O_585_833"
"O",98,608,73,508,58,"H",0,"O_508_608"
"O",98,610,55,837,53,"A",0,"O_610_837"
"O",98,632,63,773,53,"H",0,"O_632_773"
"O",98,636,80,793,68,"A",0,"O_636_793"
"O",98,649,83,588,81,"A",0,"O_588_649"
"O",98,657,84,813,63,"A",0,"O_657_813"
"O",98,665,62,693,52,"A",0,"O_665_693"
"O",98,667,83,760,69,"H",0,"O_667_760"
"O",98,683,48,523,47,"H",0,"O_523_683"
"O",98,702,70,650,68,"H",0,"O_650_702"
"O",98,731,77,745,53,"H",0,"O_731_745"
"O",98,744,70,704,62,"H",0,"O_704_744"
"O",98,747,77,619,64,"H",0,"O_619_747"
"O",98,766,69,589,67,"H",0,"O_589_766"
"O",98,799,81,635,78,"H",0,"O_635_799"
"O",98,826,83,622,82,"H",0,"O_622_826"
"O",98,829,82,843,75,"A",0,"O_829_843"
"O",99,503,56,537,52,"A",0,"O_503_537"
"O",99,557,51,502,47,"A",0,"O_502_557"
"O",99,562,65,626,52,"H",0,"O_562_626"
"O",99,587,65,846,62,"H",0,"O_587_846"
"O",99,602,82,825,77,"H",1,"O_602_825"
"O",99,603,79,737,70,"A",0,"O_603_737"
"O",99,617,74,835,72,"A",0,"O_617_835"
"O",99,623,63,849,56,"A",0,"O_623_849"
"O",99,624,62,530,61,"A",0,"O_530_624"
"O",99,640,66,504,55,"H",0,"O_504_640"
"O",99,700,62,507,53,"A",0,"O_507_700"
"O",99,719,90,836,74,"H",0,"O_719_836"
"O",99,738,76,671,64,"A",0,"O_671_738"
"O",99,780,56,779,52,"A",0,"O_779_780"
"O",99,796,72,721,71,"A",0,"O_721_796"
"O",99,797,73,762,70,"H",0,"O_762_797"
"O",99,827,90,790,71,"H",0,"O_790_827"
"O",99,828,76,528,75,"A",0,"O_528_828"
"O",99,839,92,527,85,"H",0,"O_527_839"
"O",100,515,87,655,52,"H",0,"O_515_655"
"O",100,518,82,604,63,"H",0,"O_518_604"
"O",100,521,55,698,53,"A",0,"O_521_698"
"O",100,529,73,690,69,"H",0,"O_529_690"
"O",100,534,84,581,67,"H",0,"O_534_581"
"O",100,542,72,820,64,"H",0,"O_542_820"
"O",100,551,77,595,67,"H",0,"O_551_595"
"O",100,555,74,642,73,"A",0,"O_555_642"
"O",100,563,59,565,57,"H",0,"O_563_565"
"O",100,564,72,807,61,"A",0,"O_564_807"
"O",100,569,75,546,47,"H",0,"O_546_569"
"O",100,577,64,708,54,"A",0,"O_577_708"
"O",100,583,71,801,68,"H",0,"O_583_801"
"O",100,615,75,576,64,"H",0,"O_576_615"
"O",100,616,70,517,56,"A",0,"O_517_616"
"O",100,618,84,803,82,"A",1,"O_618_803"
"O",100,628,78,715,65,"H",0,"O_628_715"
"O",100,639,76,520,42,"H",0,"O_520_639"
"O",100,666,76,809,70,"H",0,"O_666_809"
"O",100,668,64,606,62,"H",0,"O_606_668"
"O",100,669,55,798,47,"H",0,"O_669_798"
"O",100,676,65,629,56,"H",0,"O_629_676"
"O",100,678,77,749,72,"H",0,"O_678_749"
"O",100,692,85,644,78,"A",0,"O_644_692"
"O",100,694,73,665,71,"H",0,"O_665_694"
"O",100,701,76,817,66,"A",0,"O_701_817"
"O",100,712,62,605,53,"H",0,"O_605_712"
"O",100,714,57,575,48,"A",0,"O_575_714"
"O",100,720,69,625,52,"A",0,"O_625_720"
"O",100,723,64,635,44,"A",0,"O_635_723"
"O",100,743,69,741,67,"A",0,"O_741_743"
"O",100,751,75,705,69,"A",0,"O_705_751"
"O",100,752,78,547,54,"A",0,"O_547_752"
"O",100,754,88,852,57,"H",0,"O_754_852"
"O",100,765,69,716,59,"H",0,"O_716_765"
"O",100,769,77,592,71,"H",0,"O_592_769"
"O",100,775,72,596,61,"H",0,"O_596_775"
"O",100,785,83,657,64,"H",0,"O_657_785"
"O",100,786,72,559,67,"H",0,"O_559_786"
"O",100,787,63,795,60,"H",0,"O_787_795"
"O",100,802,60,772,52,"H",0,"O_772_802"
"O",100,806,62,727,59,"H",0,"O_727_806"
"O",100,816,80,799,72,"A",0,"O_799_816"
"O",100,819,70,664,58,"A",0,"O_664_819"
"O",100,821,64,788,55,"A",0,"O_788_821"
"O",100,824,62,767,51,"A",0,"O_767_824"
"O",100,831,72,695,52,"A",0,"O_695_831"
"O",100,847,67,570,54,"H",0,"O_570_847"
"O",100,850,76,598,65,"A",0,"O_598_850"
"O",101,510,66,568,56,"H",0,"O_510_568"
"O",101,511,70,725,57,"H",0,"O_511_725"
"O",101,512,56,726,46,"H",0,"O_512_726"
"O",101,533,73,509,59,"A",0,"O_509_533"
"O",101,535,68,855,57,"A",0,"O_535_855"
"O",101,539,93,840,81,"H",0,"O_539_840"
"O",101,552,80,826,71,"H",0,"O_552_826"
"O",101,554,80,585,77,"H",0,"O_554_585"
"O",101,579,76,682,75,"H",0,"O_579_682"
"O",101,580,59,762,56,"A",0,"O_580_762"
"O",101,588,70,838,65,"H",0,"O_588_838"
"O",101,590,76,811,72,"H",0,"O_590_811"
"O",101,597,83,702,64,"H",0,"O_597_702"
"O",101,607,80,781,61,"H",0,"O_607_781"
"O",101,614,69,553,65,"H",0,"O_553_614"
"O",101,631,88,543,77,"A",0,"O_543_631"
"O",101,633,68,591,62,"H",0,"O_591_633"
"O",101,634,80,797,68,"H",0,"O_634_797"
"O",101,647,78,538,72,"A",0,"O_538_647"
"O",101,648,81,750,75,"A",0,"O_648_750"
"O",101,652,73,758,67,"A",0,"O_652_758"
"O",101,663,84,578,80,"A",1,"O_578_663"
"O",101,670,71,673,63,"A",0,"O_670_673"
"O",101,672,57,572,50,"H",0,"O_572_672"
"O",101,675,71,674,63,"H",0,"O_674_675"
"O",101,677,65,630,56,"H",0,"O_630_677"
"O",101,686,69,679,42,"A",0,"O_679_686"
"O",101,687,94,792,62,"A",0,"O_687_792"
"O",101,699,67,620,66,"A",0,"O_620_699"
"O",101,700,67,524,60,"H",0,"O_524_700"
"O",101,711,68,703,46,"A",0,"O_703_711"
"O",101,718,85,774,72,"A",0,"O_718_774"
"O",101,719,89,537,76,"H",0,"O_537_719"
"O",101,732,70,753,56,"H",0,"O_732_753"
"O",101,739,77,776,65,"H",0,"O_739_776"
"O",101,740,61,545,58,"H",1,"O_545_740"
"O",101,745,69,544,60,"A",0,"O_544_745"
"O",101,755,77,730,47,"H",0,"O_730_755"
"O",101,760,81,646,74,"H",0,"O_646_760"
"O",101,764,90,717,87,"H",0,"O_717_764"
"O",101,768,69,594,65,"H",1,"O_594_768"
"O",101,770,79,548,74,"H",0,"O_548_770"
"O",101,777,60,532,34,"A",0,"O_532_777"
"O",101,778,74,651,55,"H",0,"O_651_778"
"O",101,783,60,841,58,"H",0,"O_783_841"
"O",101,784,71,710,60,"A",0,"O_710_784"
"O",101,812,67,513,64,"A",0,"O_513_812"
"O",101,813,78,611,70,"A",0,"O_611_813"
"O",101,814,75,645,72,"H",0,"O_645_814"
"O",101,822,72,526,67,"A",0,"O_526_822"
"O",101,832,92,601,85,"A",0,"O_601_832"
"O",101,834,64,724,62,"A",0,"O_724_834"
"O",101,835,79,516,68,"H",0,"O_516_835"
"O",101,844,64,574,62,"A",0,"O_574_844"
"O",101,851,68,845,63,"H",0,"O_845_851"
"O",102,531,75,567,60,"H",0,"O_531_567"
"O",102,540,69,667,63,"H",0,"O_540_667"
"O",102,541,71,659,56,"H",0,"O_541_659"
"O",102,582,74,681,69,"H",0,"O_582_681"
"O",102,586,66,638,45,"H",0,"O_586_638"
"O",102,589,79,744,75,"A",1,"O_589_744"
"O",102,612,82,854,79,"A",1,"O_612_854"
"O",102,658,66,627,60,"A",0,"O_627_658"
"O",102,680,81,733,76,"A",0,"O_680_733"
