"season","daynum","wteam","lteam","pct_both_tourney","id"
"P",110,766,657,0.001,"P_657_766"
"P",110,772,583,0.073,"P_583_772"
"P",110,776,838,0.002,"P_776_838"
"P",110,778,731,0.981,"P_731_778"
"P",110,780,546,0.005,"P_546_780"
"P",110,782,654,0.003,"P_654_782"
"P",110,786,746,0.17,"P_746_786"
"P",110,791,571,0.001,"P_571_791"
"P",110,792,601,0.001,"P_601_792"
"P",110,794,722,0.468,"P_722_794"
"P",110,796,521,0.029,"P_521_796"
"P",110,802,767,0.004,"P_767_802"
"P",110,804,514,0.001,"P_514_804"
"P",110,805,809,0.206,"P_805_809"
"P",110,811,835,0.002,"P_811_835"
"P",110,817,557,0.503,"P_557_817"
"P",110,818,783,0.02,"P_783_818"
"P",110,821,701,0.047,"P_701_821"
"P",110,822,781,0.349,"P_781_822"
"P",110,824,617,0.012,"P_617_824"
"P",110,826,678,0.136,"P_678_826"
"P",110,827,518,0.011,"P_518_827"
"P",110,829,573,0.058,"P_573_829"
"P",110,830,831,0.03,"P_830_831"
"P",110,833,580,0.001,"P_580_833"
"P",110,836,624,0.001,"P_624_836"
"P",110,843,717,0.898,"P_717_843"
"P",110,850,520,0.004,"P_520_850"
"P",110,851,615,0.025,"P_615_851"
"P",110,853,596,0.025,"P_596_853"
"P",111,509,616,0.002,"P_509_616"
"P",111,533,555,0.004,"P_533_555"
"P",111,539,810,0.201,"P_539_810"
"P",111,551,668,0.069,"P_551_668"
"P",111,577,606,0.101,"P_577_606"
"P",111,592,655,0.019,"P_592_655"
"P",111,633,667,0.002,"P_633_667"
"P",111,644,642,0.001,"P_642_644"
"P",111,662,695,0.03,"P_662_695"
"P",111,723,552,0.503,"P_552_723"
"P",111,743,775,0.037,"P_743_775"
"P",111,789,779,0.069,"P_779_789"
"P",111,849,729,0.55,"P_729_849"
"P",112,523,619,0.001,"P_523_619"
"P",112,547,598,0.002,"P_547_598"
"P",112,554,752,0.004,"P_554_752"
"P",112,593,610,0.001,"P_593_610"
"P",112,636,722,0.317,"P_636_722"
"P",112,639,836,0.014,"P_639_836"
"P",112,688,709,0.001,"P_688_709"
"P",112,693,694,0.001,"P_693_694"
"P",112,786,829,0.671,"P_786_829"
"P",112,804,685,0.001,"P_685_804"
"P",112,809,824,0.081,"P_809_824"
"P",112,844,826,0.04,"P_826_844"
"P",113,626,714,0.027,"P_626_714"
"P",113,651,746,0.154,"P_651_746"
"P",113,666,617,0.016,"P_617_666"
"P",113,671,673,0.519,"P_671_673"
"P",113,720,623,0.743,"P_623_720"
"P",113,769,674,0.031,"P_674_769"
"P",113,790,827,0.93,"P_790_827"
"P",113,793,629,0.094,"P_629_793"
"P",113,814,553,0.008,"P_553_814"
"P",113,821,788,0.021,"P_788_821"
"P",113,831,839,0.002,"P_831_839"
"P",113,840,763,0.011,"P_763_840"
"P",113,842,621,0.003,"P_621_842"
"P",113,853,641,0.077,"P_641_853"
"P",114,503,669,0.021,"P_503_669"
"P",114,504,518,0.002,"P_504_518"
"P",114,507,813,0.001,"P_507_813"
"P",114,509,692,0.001,"P_509_692"
"P",114,515,640,0.108,"P_515_640"
"P",114,533,644,0.004,"P_533_644"
"P",114,536,557,0.549,"P_536_557"
"P",114,549,603,0.448,"P_549_603"
"P",114,556,796,0.024,"P_556_796"
"P",114,570,799,0.002,"P_570_799"
"P",114,575,587,0.008,"P_575_587"
"P",114,576,825,0.063,"P_576_825"
"P",114,577,789,0.698,"P_577_789"
"P",114,583,824,0.027,"P_583_824"
"P",114,599,546,0.003,"P_546_599"
"P",114,615,816,0.013,"P_615_816"
"P",114,637,698,0.263,"P_637_698"
"P",114,655,675,0.002,"P_655_675"
"P",114,661,802,0.081,"P_661_802"
"P",114,662,595,0.054,"P_595_662"
"P",114,663,779,0.008,"P_663_779"
"P",114,664,819,0.001,"P_664_819"
"P",114,668,527,0.199,"P_527_668"
"P",114,676,521,0.19,"P_521_676"
"P",114,678,749,0.01,"P_678_749"
"P",114,705,542,0.001,"P_542_705"
"P",114,708,695,0.183,"P_695_708"
"P",114,716,751,0.002,"P_716_751"
"P",114,717,737,0.1,"P_717_737"
"P",114,719,529,0.003,"P_529_719"
"P",114,723,635,0.161,"P_635_723"
"P",114,738,625,0.095,"P_625_738"
"P",114,741,578,0.05,"P_578_741"
"P",114,756,702,0.009,"P_702_756"
"P",114,767,742,0.002,"P_742_767"
"P",114,775,596,0.003,"P_596_775"
"P",114,778,573,0.071,"P_573_778"
"P",114,794,721,0.083,"P_721_794"
"P",114,795,761,0.001,"P_761_795"
"P",114,817,701,0.168,"P_701_817"
"P",114,830,606,0.006,"P_606_830"
"P",114,846,562,0.028,"P_562_846"
"P",114,849,670,0.423,"P_670_849"
"P",114,850,547,0.005,"P_547_850"
"P",114,852,502,0.001,"P_502_852"
"P",115,510,554,0.019,"P_510_554"
"P",115,516,711,0.006,"P_516_711"
"P",115,522,667,0.005,"P_522_667"
"P",115,526,597,0.007,"P_526_597"
"P",115,539,725,0.041,"P_539_725"
"P",115,550,833,0.002,"P_550_833"
"P",115,568,585,0.002,"P_568_585"
"P",115,586,540,0.004,"P_540_586"
"P",115,590,800,0.003,"P_590_800"
"P",115,591,633,0.001,"P_591_633"
"P",115,592,604,0.743,"P_592_604"
"P",115,602,712,0.068,"P_602_712"
"P",115,607,781,0.067,"P_607_781"
"P",115,613,650,0.002,"P_613_650"
"P",115,620,699,0.006,"P_620_699"
"P",115,639,534,0.013,"P_534_639"
"P",115,646,638,0.002,"P_638_646"
"P",115,647,538,0.007,"P_538_647"
"P",115,648,532,0.003,"P_532_648"
"P",115,654,826,0.009,"P_654_826"
"P",115,660,559,0.293,"P_559_660"
"P",115,680,733,0.002,"P_680_733"
"P",115,687,682,0.012,"P_682_687"
"P",115,713,566,0.002,"P_566_713"
"P",115,718,677,0.005,"P_677_718"
"P",115,724,631,0.02,"P_631_724"
"P",115,726,783,0.002,"P_726_783"
"P",115,727,808,0.002,"P_727_808"
"P",115,729,715,0.105,"P_715_729"
"P",115,731,843,0.983,"P_731_843"
"P",115,739,679,0.001,"P_679_739"
"P",115,745,686,0.002,"P_686_745"
"P",115,755,730,0.003,"P_730_755"
"P",115,758,652,0.002,"P_652_758"
"P",115,768,513,0.002,"P_513_768"
"P",115,774,630,0.002,"P_630_774"
"P",115,776,544,0.002,"P_544_776"
"P",115,777,838,0.002,"P_777_838"
"P",115,810,512,0.071,"P_512_810"
"P",115,811,572,0.001,"P_572_811"
"P",115,814,614,0.002,"P_614_814"
"P",115,818,511,0.224,"P_511_818"
"P",115,832,735,0.001,"P_735_832"
"P",115,835,594,0.002,"P_594_835"
"P",115,844,855,0.002,"P_844_855"
"P",115,845,552,0.13,"P_552_845"
"P",115,848,645,0.003,"P_645_848"
"P",116,541,658,0.002,"P_541_658"
"P",116,574,851,0.011,"P_574_851"
"P",116,589,766,0.008,"P_589_766"
"P",116,612,531,0.011,"P_531_612"
"P",116,627,782,0.02,"P_627_782"
"P",116,653,704,0.002,"P_653_704"
"P",116,689,748,0.001,"P_689_748"
"P",116,728,558,0.005,"P_558_728"
"P",116,736,561,0.004,"P_561_736"
"P",116,744,659,0.001,"P_659_744"
"P",116,854,567,0.001,"P_567_854"
"P",117,502,557,0.133,"P_502_557"
"P",117,503,534,0.01,"P_503_534"
"P",117,509,642,0.003,"P_509_642"
"P",117,510,550,0.001,"P_510_550"
"P",117,515,518,0.002,"P_515_518"
"P",117,516,513,0.003,"P_513_516"
"P",117,521,794,0.195,"P_521_794"
"P",117,522,638,0.004,"P_522_638"
"P",117,526,699,0.006,"P_526_699"
"P",117,527,830,0.065,"P_527_830"
"P",117,530,575,0.002,"P_530_575"
"P",117,533,517,0.005,"P_517_533"
"P",117,535,654,0.01,"P_535_654"
"P",117,536,754,1,"P_536_754"
"P",117,539,726,0.008,"P_539_726"
"P",117,547,752,0.001,"P_547_752"
"P",117,551,839,0.002,"P_551_839"
"P",117,552,844,0.054,"P_552_844"
"P",117,553,545,0.001,"P_545_553"
"P",117,556,793,0.183,"P_556_793"
"P",117,561,728,0.002,"P_561_728"
"P",117,562,714,0.016,"P_562_714"
"P",117,568,815,0.001,"P_568_815"
"P",117,576,799,0.006,"P_576_799"
"P",117,583,742,0.008,"P_583_742"
"P",117,587,624,0.003,"P_587_624"
"P",117,594,800,0.001,"P_594_800"
"P",117,595,668,0.095,"P_595_668"
"P",117,602,605,0.032,"P_602_605"
"P",117,604,769,0.096,"P_604_769"
"P",117,607,753,0.001,"P_607_753"
"P",117,613,702,0.009,"P_613_702"
"P",117,615,570,0.021,"P_570_615"
"P",117,623,628,0.073,"P_623_628"
"P",117,626,749,0.009,"P_626_749"
"P",117,629,698,0.026,"P_629_698"
"P",117,630,677,0.001,"P_630_677"
"P",117,635,825,0.063,"P_635_825"
"P",117,636,721,0.129,"P_636_721"
"P",117,637,676,0.703,"P_637_676"
"P",117,640,592,0.983,"P_592_640"
"P",117,647,757,0.013,"P_647_757"
"P",117,648,544,0.007,"P_544_648"
"P",117,661,767,0.009,"P_661_767"
"P",117,664,705,0.003,"P_664_705"
"P",117,667,646,0.001,"P_646_667"
"P",117,669,529,0.004,"P_529_669"
"P",117,670,673,0.174,"P_670_673"
"P",117,672,835,0.001,"P_672_835"
"P",117,674,504,0.051,"P_504_674"
"P",117,675,790,0.087,"P_675_790"
"P",117,678,846,0.134,"P_678_846"
"P",117,682,797,0.005,"P_682_797"
"P",117,686,777,0.001,"P_686_777"
"P",117,688,713,0.007,"P_688_713"
"P",117,695,606,0.014,"P_606_695"
"P",117,701,788,0.014,"P_701_788"
"P",117,710,591,0.002,"P_591_710"
"P",117,711,572,0.002,"P_572_711"
"P",117,712,816,0.007,"P_712_816"
"P",117,716,819,0.001,"P_716_819"
"P",117,717,764,0.206,"P_717_764"
"P",117,718,774,0.005,"P_718_774"
"P",117,719,639,0.017,"P_639_719"
"P",117,720,625,0.095,"P_625_720"
"P",117,722,796,0.028,"P_722_796"
"P",117,723,847,0.015,"P_723_847"
"P",117,724,834,0.002,"P_724_834"
"P",117,735,645,0.003,"P_645_735"
"P",117,736,558,0.017,"P_558_736"
"P",117,738,671,0.762,"P_671_738"
"P",117,739,588,0.002,"P_588_739"
"P",117,741,596,0.005,"P_596_741"
"P",117,743,546,0.008,"P_546_743"
"P",117,745,838,0.008,"P_745_838"
"P",117,751,643,0.001,"P_643_751"
"P",117,755,652,0.004,"P_652_755"
"P",117,756,650,0.002,"P_650_756"
"P",117,758,730,0.002,"P_730_758"
"P",117,761,542,0.001,"P_542_761"
"P",117,771,573,0.006,"P_573_771"
"P",117,776,532,0.001,"P_532_776"
"P",117,778,829,0.743,"P_778_829"
"P",117,779,775,0.017,"P_775_779"
"P",117,780,578,0.015,"P_578_780"
"P",117,781,732,0.047,"P_732_781"
"P",117,783,725,0.008,"P_725_783"
"P",117,786,603,0.946,"P_603_786"
"P",117,789,599,0.065,"P_599_789"
"P",117,802,801,0.002,"P_801_802"
"P",117,805,617,0.013,"P_617_805"
"P",117,809,772,0.174,"P_772_809"
"P",117,810,511,0.661,"P_511_810"
"P",117,814,740,0.001,"P_740_814"
"P",117,817,852,0.024,"P_817_852"
"P",117,818,512,0.025,"P_512_818"
"P",117,822,620,0.083,"P_620_822"
"P",117,824,666,0.139,"P_666_824"
"P",117,826,622,0.002,"P_622_826"
"P",117,827,655,0.069,"P_655_827"
"P",117,831,577,0.237,"P_577_831"
"P",117,832,848,0.003,"P_832_848"
"P",117,833,554,0.012,"P_554_833"
"P",117,845,855,0.003,"P_845_855"
"P",117,850,598,0.01,"P_598_850"
"P",117,854,612,0.024,"P_612_854"
"P",118,507,657,0.002,"P_507_657"
"P",118,528,828,0.017,"P_528_828"
"P",118,541,653,0.008,"P_541_653"
"P",118,559,549,0.484,"P_549_559"
"P",118,590,768,0.001,"P_590_768"
"P",118,627,589,0.023,"P_589_627"
"P",118,641,663,0.01,"P_641_663"
"P",118,651,731,0.946,"P_651_731"
"P",118,660,737,0.045,"P_660_737"
"P",118,708,662,0.21,"P_662_708"
"P",118,744,782,0.009,"P_744_782"
"P",118,836,581,0.001,"P_581_836"
"P",118,841,840,0.147,"P_840_841"
"P",118,843,746,0.172,"P_746_843"
"P",118,849,715,0.186,"P_715_849"
"P",118,853,569,0.28,"P_569_853"
"P",119,523,694,0.001,"P_523_694"
"P",119,607,563,0.001,"P_563_607"
"P",119,637,793,0.995,"P_637_793"
"P",119,688,621,0.001,"P_621_688"
"P",119,717,829,0.763,"P_717_829"
"P",120,527,831,0.213,"P_527_831"
"P",120,552,622,0.001,"P_552_622"
"P",120,553,601,0.003,"P_553_601"
"P",120,574,654,0.005,"P_574_654"
"P",120,592,504,0.146,"P_504_592"
"P",120,614,645,0.002,"P_614_645"
"P",120,639,529,0.005,"P_529_639"
"P",120,640,827,0.951,"P_640_827"
"P",120,698,676,0.186,"P_676_698"
"P",120,711,513,0.002,"P_513_711"
"P",120,719,503,0.01,"P_503_719"
"P",120,720,729,0.684,"P_720_729"
"P",120,722,521,0.094,"P_521_722"
"P",120,738,623,0.767,"P_623_738"
"P",120,754,852,0.027,"P_754_852"
"P",120,814,545,0.001,"P_545_814"
"P",120,830,695,0.014,"P_695_830"
"P",120,832,848,0.001,"P_832_848"
"P",120,851,844,0.008,"P_844_851"
"P",121,502,788,0.007,"P_502_788"
"P",121,509,555,0.002,"P_509_555"
"P",121,518,674,0.002,"P_518_674"
"P",121,526,563,0.002,"P_526_563"
"P",121,533,517,0.001,"P_517_533"
"P",121,534,669,0.014,"P_534_669"
"P",121,549,660,0.27,"P_549_660"
"P",121,557,821,0.143,"P_557_821"
"P",121,577,551,0.225,"P_551_577"
"P",121,578,775,0.018,"P_578_775"
"P",121,582,842,0.002,"P_582_842"
"P",121,583,666,0.122,"P_583_666"
"P",121,599,741,0.015,"P_599_741"
"P",121,604,655,0.03,"P_604_655"
"P",121,629,556,0.023,"P_556_629"
"P",121,636,794,0.825,"P_636_794"
"P",121,641,596,0.002,"P_596_641"
"P",121,647,808,0.001,"P_647_808"
"P",121,651,737,0.062,"P_651_737"
"P",121,668,662,0.051,"P_662_668"
"P",121,671,628,0.067,"P_628_671"
"P",121,675,515,0.022,"P_515_675"
"P",121,701,536,0.163,"P_536_701"
"P",121,705,716,0.001,"P_705_716"
"P",121,708,595,0.368,"P_595_708"
"P",121,715,673,0.054,"P_673_715"
"P",121,731,771,0.094,"P_731_771"
"P",121,743,779,0.019,"P_743_779"
"P",121,746,573,0.004,"P_573_746"
"P",121,751,765,0.001,"P_751_765"
"P",121,761,664,0.001,"P_664_761"
"P",121,780,569,0.029,"P_569_780"
"P",121,789,663,0.083,"P_663_789"
"P",121,796,721,0.01,"P_721_796"
"P",121,797,791,0.001,"P_791_797"
"P",121,802,742,0.019,"P_742_802"
"P",121,805,772,0.565,"P_772_805"
"P",121,809,767,0.015,"P_767_809"
"P",121,822,702,0.123,"P_702_822"
"P",121,824,661,0.115,"P_661_824"
"P",121,836,520,0.003,"P_520_836"
"P",121,843,559,0.951,"P_559_843"
"P",121,849,625,0.103,"P_625_849"
"P",121,853,546,0.047,"P_546_853"
"P",122,511,726,0.032,"P_511_726"
"P",122,512,725,0.012,"P_512_725"
"P",122,519,762,0.003,"P_519_762"
"P",122,530,575,0.002,"P_530_575"
"P",122,544,776,0.001,"P_544_776"
"P",122,553,832,0.002,"P_553_832"
"P",122,564,727,0.002,"P_564_727"
"P",122,606,839,0.001,"P_606_839"
"P",122,613,756,0.008,"P_613_756"
"P",122,620,597,0.009,"P_597_620"
"P",122,648,777,0.004,"P_648_777"
"P",122,667,646,0.004,"P_646_667"
"P",122,699,650,0.003,"P_650_699"
"P",122,710,633,0.008,"P_633_710"
"P",122,739,686,0.002,"P_686_739"
"P",122,745,838,0.014,"P_745_838"
"P",122,749,624,0.001,"P_624_749"
"P",122,764,778,0.213,"P_764_778"
"P",122,790,769,0.136,"P_769_790"
"P",122,814,614,0.001,"P_614_814"
"P",122,840,810,0.415,"P_810_840"
"P",122,841,818,0.051,"P_818_841"
"P",123,522,667,0.007,"P_522_667"
"P",123,552,851,0.026,"P_552_851"
"P",123,561,531,0.002,"P_531_561"
"P",123,562,714,0.02,"P_562_714"
"P",123,570,712,0.007,"P_570_712"
"P",123,576,799,0.005,"P_576_799"
"P",123,605,816,0.001,"P_605_816"
"P",123,612,728,0.012,"P_612_728"
"P",123,626,587,0.008,"P_587_626"
"P",123,652,732,0.006,"P_652_732"
"P",123,669,719,0.013,"P_669_719"
"P",123,678,749,0.027,"P_678_749"
"P",123,682,519,0.019,"P_519_682"
"P",123,710,586,0.015,"P_586_710"
"P",123,766,658,0.001,"P_658_766"
"P",123,792,687,0.004,"P_687_792"
"P",123,815,568,0.001,"P_568_815"
"P",123,826,574,0.014,"P_574_826"
"P",123,846,530,0.006,"P_530_846"
"P",123,847,635,0.004,"P_635_847"
"P",123,854,558,0.006,"P_558_854"
"P",124,504,604,0.112,"P_504_604"
"P",124,511,725,0.086,"P_511_725"
"P",124,512,726,0.003,"P_512_726"
"P",124,518,655,0.001,"P_518_655"
"P",124,522,710,0.015,"P_522_710"
"P",124,526,756,0.006,"P_526_756"
"P",124,528,700,0.001,"P_528_700"
"P",124,529,534,0.002,"P_529_534"
"P",124,535,552,0.37,"P_535_552"
"P",124,536,852,0.011,"P_536_852"
"P",124,539,783,0.034,"P_539_783"
"P",124,549,603,0.541,"P_549_603"
"P",124,551,831,0.055,"P_551_831"
"P",124,554,585,0.002,"P_554_585"
"P",124,556,698,0.066,"P_556_698"
"P",124,558,531,0.001,"P_531_558"
"P",124,561,854,0.003,"P_561_854"
"P",124,565,727,0.003,"P_565_727"
"P",124,589,659,0.001,"P_589_659"
"P",124,592,827,0.956,"P_592_827"
"P",124,594,572,0.001,"P_572_594"
"P",124,596,663,0.004,"P_596_663"
"P",124,597,613,0.004,"P_597_613"
"P",124,598,547,0.004,"P_547_598"
"P",124,599,569,0.018,"P_569_599"
"P",124,602,605,0.031,"P_602_605"
"P",124,612,736,0.07,"P_612_736"
"P",124,615,847,0.008,"P_615_847"
"P",124,623,625,0.071,"P_623_625"
"P",124,626,846,0.104,"P_626_846"
"P",124,627,766,0.012,"P_627_766"
"P",124,628,738,0.062,"P_628_738"
"P",124,636,676,0.767,"P_636_676"
"P",124,637,629,0.111,"P_629_637"
"P",124,639,503,0.017,"P_503_639"
"P",124,661,809,0.341,"P_661_809"
"P",124,664,643,0.002,"P_643_664"
"P",124,666,801,0.019,"P_666_801"
"P",124,670,671,0.252,"P_670_671"
"P",124,674,515,0.028,"P_515_674"
"P",124,675,769,0.009,"P_675_769"
"P",124,678,562,0.028,"P_562_678"
"P",124,682,792,0.012,"P_682_792"
"P",124,701,502,0.028,"P_502_701"
"P",124,702,699,0.015,"P_699_702"
"P",124,708,577,1,"P_577_708"
"P",124,711,800,0.001,"P_711_800"
"P",124,713,681,0.002,"P_681_713"
"P",124,716,765,0.001,"P_716_765"
"P",124,717,559,0.951,"P_559_717"
"P",124,718,774,0.008,"P_718_774"
"P",124,721,722,0.055,"P_721_722"
"P",124,723,570,0.083,"P_570_723"
"P",124,724,689,0.002,"P_689_724"
"P",124,728,567,0.001,"P_567_728"
"P",124,731,829,0.825,"P_731_829"
"P",124,737,746,0.011,"P_737_746"
"P",124,742,617,0.001,"P_617_742"
"P",124,743,578,0.031,"P_578_743"
"P",124,744,541,0.007,"P_541_744"
"P",124,751,795,0.001,"P_751_795"
"P",124,754,557,0.541,"P_557_754"
"P",124,755,730,0.006,"P_730_755"
"P",124,757,538,0.005,"P_538_757"
"P",124,758,652,0.001,"P_652_758"
"P",124,761,705,0.001,"P_705_761"
"P",124,764,660,0.107,"P_660_764"
"P",124,775,741,0.019,"P_741_775"
"P",124,778,771,0.066,"P_771_778"
"P",124,779,546,0.005,"P_546_779"
"P",124,782,653,0.007,"P_653_782"
"P",124,786,573,0.032,"P_573_786"
"P",124,789,641,0.067,"P_641_789"
"P",124,793,521,0.254,"P_521_793"
"P",124,794,796,0.054,"P_794_796"
"P",124,802,772,0.107,"P_772_802"
"P",124,805,583,0.121,"P_583_805"
"P",124,810,841,0.147,"P_810_841"
"P",124,814,553,0.012,"P_553_814"
"P",124,817,821,0.193,"P_817_821"
"P",124,818,840,0.154,"P_818_840"
"P",124,822,650,0.011,"P_650_822"
"P",124,824,767,0.01,"P_767_824"
"P",124,825,576,0.054,"P_576_825"
"P",124,830,662,0.017,"P_662_830"
"P",124,833,815,0.002,"P_815_833"
"P",124,842,582,0.002,"P_582_842"
"P",124,843,651,0.951,"P_651_843"
"P",124,845,826,0.054,"P_826_845"
"P",124,850,510,0.005,"P_510_850"
"P",124,853,780,0.072,"P_780_853"
"P",125,513,516,0.004,"P_513_516"
"P",125,527,839,0.02,"P_527_839"
"P",125,528,611,0.002,"P_528_611"
"P",125,533,644,0.007,"P_533_644"
"P",125,554,598,0.027,"P_554_598"
"P",125,595,695,0.081,"P_595_695"
"P",125,606,668,0.038,"P_606_668"
"P",125,607,755,0.032,"P_607_755"
"P",125,626,678,0.089,"P_626_678"
"P",125,627,744,0.034,"P_627_744"
"P",125,631,677,0.003,"P_631_677"
"P",125,640,790,0.918,"P_640_790"
"P",125,642,509,0.003,"P_509_642"
"P",125,648,544,0.01,"P_544_648"
"P",125,672,594,0.001,"P_594_672"
"P",125,711,590,0.014,"P_590_711"
"P",125,720,849,0.995,"P_720_849"
"P",125,723,615,0.139,"P_615_723"
"P",125,729,673,0.199,"P_673_729"
"P",125,745,739,0.01,"P_739_745"
"P",125,748,630,0.003,"P_630_748"
"P",125,781,758,0.032,"P_758_781"
"P",125,782,589,0.02,"P_589_782"
"P",125,785,828,0.005,"P_785_828"
"P",125,825,602,0.287,"P_602_825"
"P",125,835,811,0.002,"P_811_835"
"P",125,850,833,0.005,"P_833_850"
"P",126,513,672,0.001,"P_513_672"
"P",126,607,781,0.143,"P_607_781"
"P",126,711,835,0.004,"P_711_835"
"P",126,718,748,0.011,"P_718_748"
"P",126,723,825,0.39,"P_723_825"
"P",126,724,631,0.018,"P_631_724"
"P",126,782,627,0.076,"P_627_782"
"P",126,850,554,0.025,"P_554_850"
"P",127,513,711,0.003,"P_513_711"
"P",127,535,845,0.121,"P_535_845"
"P",127,559,573,0.022,"P_559_573"
"P",127,569,663,0.017,"P_569_663"
"P",127,641,775,0.009,"P_641_775"
"P",127,660,737,0.042,"P_660_737"
"P",127,680,842,0.006,"P_680_842"
"P",127,688,713,0.006,"P_688_713"
"P",127,718,724,0.039,"P_718_724"
"P",127,736,728,0.014,"P_728_736"
"P",127,741,780,0.016,"P_741_780"
"P",127,746,764,0.022,"P_746_764"
"P",127,771,829,0.071,"P_771_829"
"P",127,779,599,0.005,"P_599_779"
"P",128,549,771,0.062,"P_549_771"
"P",128,556,629,0.02,"P_556_629"
"P",128,559,603,0.93,"P_559_603"
"P",128,583,809,0.081,"P_583_809"
"P",128,648,745,0.044,"P_648_745"
"P",128,660,843,0.363,"P_660_843"
"P",128,661,617,0.016,"P_617_661"
"P",128,664,705,0.001,"P_664_705"
"P",128,676,796,0.094,"P_676_796"
"P",128,688,680,0.013,"P_680_688"
"P",128,699,597,0.003,"P_597_699"
"P",128,721,521,0.023,"P_521_721"
"P",128,722,698,0.09,"P_698_722"
"P",128,725,512,0.008,"P_512_725"
"P",128,726,783,0.001,"P_726_783"
"P",128,742,767,0.002,"P_742_767"
"P",128,751,765,0.001,"P_751_765"
"P",128,756,613,0.005,"P_613_756"
"P",128,772,801,0.012,"P_772_801"
"P",128,778,746,0.092,"P_746_778"
"P",128,788,852,0.001,"P_788_852"
"P",129,503,669,0.014,"P_503_669"
"P",129,511,726,0.022,"P_511_726"
"P",129,520,719,0.003,"P_520_719"
"P",129,527,839,0.015,"P_527_839"
"P",129,536,788,0.032,"P_536_788"
"P",129,556,637,0.176,"P_556_637"
"P",129,559,731,0.97,"P_559_731"
"P",129,583,805,0.139,"P_583_805"
"P",129,604,518,0.015,"P_518_604"
"P",129,636,722,0.419,"P_636_722"
"P",129,639,534,0.008,"P_534_639"
"P",129,651,660,0.406,"P_651_660"
"P",129,662,695,0.019,"P_662_695"
"P",129,664,795,0.002,"P_664_795"
"P",129,666,772,0.283,"P_666_772"
"P",129,668,830,0.024,"P_668_830"
"P",129,671,628,0.041,"P_628_671"
"P",129,674,769,0.015,"P_674_769"
"P",129,701,557,0.12,"P_557_701"
"P",129,702,699,0.006,"P_699_702"
"P",129,715,673,0.052,"P_673_715"
"P",129,717,549,0.573,"P_549_717"
"P",129,725,810,0.081,"P_725_810"
"P",129,729,625,0.041,"P_625_729"
"P",129,754,821,0.21,"P_754_821"
"P",129,756,620,0.005,"P_620_756"
"P",129,757,727,0.003,"P_727_757"
"P",129,786,778,0.902,"P_778_786"
"P",129,790,515,0.086,"P_515_790"
"P",129,793,721,0.141,"P_721_793"
"P",129,794,676,0.753,"P_676_794"
"P",129,802,742,0.022,"P_742_802"
"P",129,817,502,0.137,"P_502_817"
"P",129,818,539,0.114,"P_539_818"
"P",129,820,751,0.001,"P_751_820"
"P",129,824,661,0.156,"P_661_824"
"P",129,827,655,0.031,"P_655_827"
"P",129,831,606,0.029,"P_606_831"
"P",129,836,529,0.001,"P_529_836"
"P",129,840,841,0.101,"P_840_841"
"P",130,503,836,0.004,"P_503_836"
"P",130,504,604,0.142,"P_504_604"
"P",130,511,818,0.263,"P_511_818"
"P",130,526,702,0.011,"P_526_702"
"P",130,533,642,0.007,"P_533_642"
"P",130,536,701,0.225,"P_536_701"
"P",130,551,527,0.246,"P_527_551"
"P",130,559,786,0.97,"P_559_786"
"P",130,569,853,0.171,"P_569_853"
"P",130,577,662,0.148,"P_577_662"
"P",130,592,790,0.93,"P_592_790"
"P",130,610,707,0.001,"P_610_707"
"P",130,636,556,0.271,"P_556_636"
"P",130,639,520,0.007,"P_520_639"
"P",130,640,674,0.225,"P_640_674"
"P",130,647,808,0.003,"P_647_808"
"P",130,651,717,0.97,"P_651_717"
"P",130,666,583,0.137,"P_583_666"
"P",130,670,623,0.428,"P_623_670"
"P",130,671,738,0.676,"P_671_738"
"P",130,683,523,0.001,"P_523_683"
"P",130,708,668,0.363,"P_668_708"
"P",130,720,715,0.149,"P_715_720"
"P",130,729,849,0.81,"P_729_849"
"P",130,743,741,0.035,"P_741_743"
"P",130,754,817,0.93,"P_754_817"
"P",130,757,565,0.001,"P_565_757"
"P",130,779,578,0.021,"P_578_779"
"P",130,781,842,0.037,"P_781_842"
"P",130,789,641,0.064,"P_641_789"
"P",130,793,794,0.93,"P_793_794"
"P",130,822,756,0.095,"P_756_822"
"P",130,824,802,0.067,"P_802_824"
"P",130,827,675,0.086,"P_675_827"
"P",130,831,595,0.104,"P_595_831"
"P",130,840,725,0.037,"P_725_840"
"P",131,503,639,0.023,"P_503_639"
"P",131,528,785,0.001,"P_528_785"
"P",131,559,651,1,"P_559_651"
"P",131,569,779,0.021,"P_569_779"
"P",131,577,831,0.248,"P_577_831"
"P",131,592,827,0.97,"P_592_827"
"P",131,610,683,0.001,"P_610_683"
"P",131,636,793,1,"P_636_793"
"P",131,640,504,0.149,"P_504_640"
"P",131,666,824,0.39,"P_666_824"
"P",131,708,551,0.419,"P_551_708"
"P",131,720,670,0.573,"P_670_720"
"P",131,729,671,0.753,"P_671_729"
"P",131,736,612,0.167,"P_612_736"
"P",131,743,789,0.2,"P_743_789"
"P",131,754,536,1,"P_536_754"
"P",131,757,647,0.008,"P_647_757"
"P",131,820,664,0.002,"P_664_820"
"P",131,822,526,0.075,"P_526_822"
"P",131,840,511,0.656,"P_511_840"
"P",132,577,708,1,"P_577_708"
"P",132,640,592,1,"P_592_640"
"P",132,720,729,0.93,"P_720_729"
"P",132,743,569,0.104,"P_569_743"
