id,team,year,seed,win,loss,final round,coach
265,Virginia,1995,4,3,1,Elite Eight (4th rd),Jeff Jones
265,Virginia,1997,9,0,1,Round of 64 (1st rd),Jeff Jones
265,Virginia,2001,5,0,1,Round of 64 (1st rd),Pete Gillen
265,Virginia,2007,4,1,1,Round of 32 (2nd rd),Dave Leitao
266,Virginia Commonwealth,1980,12,0,1,Round of 64 (1st rd),J.D. Barnett
266,Virginia Commonwealth,1981,5,1,1,Round of 32 (2nd rd),J.D. Barnett
266,Virginia Commonwealth,1983,5,1,1,Round of 32 (2nd rd),J.D. Barnett
266,Virginia Commonwealth,1984,6,1,1,Round of 32 (2nd rd),J.D. Barnett
266,Virginia Commonwealth,1985,2,1,1,Round of 32 (2nd rd),J.D. Barnett
266,Virginia Commonwealth,1996,12,0,1,Round of 64 (1st rd),Sonny Smith
266,Virginia Commonwealth,2004,13,0,1,Round of 64 (1st rd),Paul Keyes
266,Virginia Commonwealth,2007,11,1,1,Round of 32 (2nd rd),Anthony Grant
266,Virginia Commonwealth,2009,11,0,1,Round of 64 (1st rd),Anthony Grant
267,Virginia Military,1964,NA,0,1,Round of 32 (1st rd),Weenie Miller
267,Virginia Military,1976,NA,2,1,Elite Eight (3rd rd),Bill Blair
267,Virginia Military,1977,NA,1,1,Sweet Sixteen (2nd rd),Charlie Schmaus
268,Virginia Tech,1967,NA,2,1,Elite Eight (3rd rd),Howard Shannon
268,Virginia Tech,1976,NA,0,1,Round of 32 (1st rd),Don DeVoe
268,Virginia Tech,1979,8,1,1,Round of 32 (2nd rd),Charles Moir
268,Virginia Tech,1980,7,1,1,Round of 32 (2nd rd),Charles Moir
268,Virginia Tech,1985,9,0,1,Round of 64 (1st rd),Charles Moir
268,Virginia Tech,1986,7,0,1,Round of 64 (1st rd),Charles Moir
268,Virginia Tech,1996,9,1,1,Round of 32 (2nd rd),Bill C. Foster
268,Virginia Tech,2007,5,1,1,Round of 32 (2nd rd),Seth Greenberg
269,Wagner,2003,15,0,1,Round of 64 (1st rd),Dereck Whittenburg
270,Wake Forest,1939,NA,0,1,Elite Eight (1st rd),Murray Greason
270,Wake Forest,1953,NA,1,1,Sweet Sixteen (2nd rd),Murray Greason
270,Wake Forest,1961,NA,2,1,Elite Eight (3rd rd),Bones McKinney
270,Wake Forest,1962,NA,4,1,National Semifinals (4th rd),Bones McKinney
270,Wake Forest,1977,NA,2,1,Elite Eight (3rd rd),Carl Tacy
270,Wake Forest,1981,4,0,1,Round of 32 (2nd rd),Carl Tacy
270,Wake Forest,1982,7,1,1,Round of 32 (2nd rd),Carl Tacy
270,Wake Forest,1984,4,2,1,Elite Eight (4th rd),Carl Tacy
270,Wake Forest,1991,5,1,1,Round of 32 (2nd rd),Dave Odom
270,Wake Forest,1992,9,0,1,Round of 64 (1st rd),Dave Odom
270,Wake Forest,1993,5,2,1,Sweet Sixteen (3rd rd),Dave Odom
270,Wake Forest,1994,5,1,1,Round of 32 (2nd rd),Dave Odom
270,Wake Forest,1995,1,2,1,Sweet Sixteen (3rd rd),Dave Odom
270,Wake Forest,1996,2,3,1,Elite Eight (4th rd),Dave Odom
270,Wake Forest,1997,3,1,1,Round of 32 (2nd rd),Dave Odom
270,Wake Forest,2001,7,0,1,Round of 64 (1st rd),Dave Odom
270,Wake Forest,2002,7,1,1,Round of 32 (2nd rd),Skip Prosser
270,Wake Forest,2003,2,1,1,Round of 32 (2nd rd),Skip Prosser
270,Wake Forest,2004,4,2,1,Sweet Sixteen (3rd rd),Skip Prosser
270,Wake Forest,2005,2,1,1,Round of 32 (2nd rd),Skip Prosser
270,Wake Forest,2009,4,0,1,Round of 64 (1st rd),Dino Guadio
270,Wake Forest,2010,9,1,1,Round of 32 (2nd rd),Dino Guadio
271,Washington,1943,NA,0,2,Elite Eight (1st rd),Hec Edmundson
271,Washington,1948,NA,1,1,Elite Eight (1st rd),Art McLarney
271,Washington,1951,NA,2,1,Elite Eight (2nd rd),Tippy Dye
271,Washington,1953,NA,3,1,National Semifinals (4th rd),Tippy Dye
271,Washington,1976,NA,0,1,Round of 32 (1st rd),Marv Harshman
271,Washington,1984,6,2,1,Sweet Sixteen (3rd rd),Marv Harshman
271,Washington,1985,5,0,1,Round of 64 (1st rd),Marv Harshman
271,Washington,1986,12,0,1,Round of 64 (1st rd),Andy Russo
271,Washington,1998,11,2,1,Sweet Sixteen (3rd rd),Bob Bender
271,Washington,1999,7,0,1,Round of 64 (1st rd),Bob Bender
271,Washington,2004,8,0,1,Round of 64 (1st rd),Lorenzo Romar
271,Washington,2005,1,2,1,Sweet Sixteen (3rd rd),Lorenzo Romar
271,Washington,2006,5,2,1,Sweet Sixteen (3rd rd),Lorenzo Romar
271,Washington,2009,4,1,1,Round of 32 (2nd rd),Lorenzo Romar
271,Washington,2010,11,2,1,Sweet Sixteen (3rd rd),Lorenzo Romar
272,Washington State,1941,NA,2,1,National Championship (3rd rd),Jack Friel
272,Washington State,1980,5,0,1,Round of 64 (1st rd),George Raveling
272,Washington State,1983,8,1,1,Round of 32 (2nd rd),George Raveling
272,Washington State,1994,8,0,1,Round of 64 (1st rd),Kelvin Sampson
272,Washington State,2007,3,1,1,Round of 32 (2nd rd),Tony Bennett
272,Washington State,2008,4,2,1,Sweet Sixteen (3rd rd),Tony Bennett
273,+ACI-Wayne State, Michigan+ACI-,1956,NA,1,2,Sweet Sixteen (2nd rd),Joel Mason
274,Weber State,1968,NA,0,1,Round of 32 (1st rd),Dick Motta
274,Weber State,1969,NA,2,1,Sweet Sixteen (2nd rd),Phil Johnson
274,Weber State,1970,NA,0,1,Round of 32 (1st rd),Phil Johnson
274,Weber State,1971,NA,0,1,Round of 32 (1st rd),Phil Johnson
274,Weber State,1972,NA,1,2,Sweet Sixteen (2nd rd),Gene Visscher
274,Weber State,1973,NA,0,1,Round of 32 (1st rd),Gene Visscher
274,Weber State,1978,NA,0,1,Round of 32 (1st rd),Neil McCarthy
274,Weber State,1979,7,1,1,Round of 32 (2nd rd),Neil McCarthy
274,Weber State,1980,7,0,1,Round of 64 (1st rd),Neil McCarthy
274,Weber State,1983,9,0,1,Round of 64 (1st rd),Neil McCarthy
274,Weber State,1995,14,1,1,Round of 32 (2nd rd),Ron Abegglen
274,Weber State,1999,14,1,1,Round of 32 (2nd rd),Ron Abegglen
274,Weber State,2003,12,0,1,Round of 64 (1st rd),Joe Cravens
274,Weber State,2007,15,0,1,Round of 64 (1st rd),Randy Rahe
275,West Texas A+ACY-amp+ADs-M,1955,NA,0,1,Round of 32 (1st rd),Gus Miller
276,West Virginia,1955,NA,0,1,Round of 32 (1st rd),Fred Schaus
276,West Virginia,1956,NA,0,1,Round of 32 (1st rd),Fred Schaus
276,West Virginia,1957,NA,0,1,Round of 32 (1st rd),Fred Schaus
276,West Virginia,1958,NA,0,1,Round of 32 (1st rd),Fred Schaus
276,West Virginia,1959,NA,4,1,National Championship (5th rd),Fred Schaus
276,West Virginia,1960,NA,2,1,Sweet Sixteen (2nd rd),Fred Schaus
276,West Virginia,1962,NA,0,1,Round of 32 (1st rd),George King
276,West Virginia,1963,NA,2,1,Sweet Sixteen (2nd rd),George King
276,West Virginia,1965,NA,0,1,Round of 32 (1st rd),George King
276,West Virginia,1967,NA,0,1,Round of 32 (1st rd),Bucky Waters
276,West Virginia,1982,5,1,1,Round of 32 (2nd rd),Gale Catlett
276,West Virginia,1983,7,0,1,Round of 64 (1st rd),Gale Catlett
276,West Virginia,1984,11,1,1,Round of 32 (2nd rd),Gale Catlett
276,West Virginia,1986,9,0,1,Round of 64 (1st rd),Gale Catlett
276,West Virginia,1987,7,0,1,Round of 64 (1st rd),Gale Catlett
276,West Virginia,1989,7,1,1,Round of 32 (2nd rd),Gale Catlett
276,West Virginia,1992,12,0,1,Round of 64 (1st rd),Gale Catlett
276,West Virginia,1998,10,2,1,Sweet Sixteen (3rd rd),Gale Catlett
276,West Virginia,2005,7,3,1,Elite Eight (4th rd),John Beilein
276,West Virginia,2006,6,2,1,Sweet Sixteen (3rd rd),John Beilein
276,West Virginia,2008,7,2,1,Sweet Sixteen (3rd rd),Bob Huggins
276,West Virginia,2009,6,0,1,Round of 64 (1st rd),Bob Huggins
276,West Virginia,2010,2,4,1,National Semifinals (5th rd),Bob Huggins
277,Western Carolina,1996,16,0,1,Round of 64 (1st rd),Phil Hopkins
278,Western Kentucky,1940,NA,0,1,Elite Eight (1st rd),Ed Diddle
278,Western Kentucky,1960,NA,2,1,Sweet Sixteen (2nd rd),Ed Diddle
278,Western Kentucky,1962,NA,1,2,Sweet Sixteen (2nd rd),Ed Diddle
278,Western Kentucky,1966,NA,2,1,Sweet Sixteen (2nd rd),Johnny Oldham
278,Western Kentucky,1967,NA,0,1,Round of 32 (1st rd),Johnny Oldham
278,Western Kentucky,1970,NA,0,1,Round of 32 (1st rd),Johnny Oldham
278,Western Kentucky,1971,NA,4,1,National Semifinals (4th rd),Johnny Oldham
278,Western Kentucky,1976,NA,0,1,Round of 32 (1st rd),Jim Richards
278,Western Kentucky,1978,NA,1,1,Sweet Sixteen (2nd rd),Jim Richards
278,Western Kentucky,1980,10,0,1,Round of 64 (1st rd),Gene Keady
278,Western Kentucky,1981,10,0,1,Round of 64 (1st rd),Clem Haskins
278,Western Kentucky,1986,8,1,1,Round of 32 (2nd rd),Clem Haskins
278,Western Kentucky,1987,10,1,1,Round of 32 (2nd rd),Murray Arnold
278,Western Kentucky,1993,7,2,1,Sweet Sixteen (3rd rd),Ralph Willard
278,Western Kentucky,1994,11,0,1,Round of 64 (1st rd),Ralph Willard
278,Western Kentucky,1995,8,1,1,Round of 32 (2nd rd),Matt Kilcullen
278,Western Kentucky,2001,14,0,1,Round of 64 (1st rd),Dennis Felton
278,Western Kentucky,2002,9,0,1,Round of 64 (1st rd),Dennis Felton
278,Western Kentucky,2003,13,0,1,Round of 64 (1st rd),Dennis Felton
278,Western Kentucky,2008,12,2,1,Sweet Sixteen (3rd rd),Darrin Horn
278,Western Kentucky,2009,12,1,1,Round of 32 (2nd rd),Ken McDonald
279,Western Michigan,1976,NA,1,1,Sweet Sixteen (2nd rd),Eldon Miller
279,Western Michigan,1998,11,1,1,Round of 32 (2nd rd),Bob Donewald
279,Western Michigan,2004,11,0,1,Round of 64 (1st rd),Steve Hawkins
280,Wichita State,1964,NA,1,1,Elite Eight (3rd rd),Ralph Miller
280,Wichita State,1965,NA,2,2,National Semifinals (4th rd),Gary Thompson
280,Wichita State,1976,NA,0,1,Round of 32 (1st rd),Harry Miller
280,Wichita State,1981,6,3,1,Elite Eight (4th rd),Gene Smithson
280,Wichita State,1985,11,0,1,Round of 64 (1st rd),Gene Smithson
280,Wichita State,1987,11,0,1,Round of 64 (1st rd),Eddie Fogler
280,Wichita State,1988,12,0,1,Round of 64 (1st rd),Eddie Fogler
280,Wichita State,2006,7,2,1,Sweet Sixteen (3rd rd),Mark Turgeon
281,Williams,1955,NA,0,1,Round of 32 (1st rd),Alex Shaw
282,Winthrop,1999,16,0,1,Round of 64 (1st rd),Gregg Marshall
282,Winthrop,2000,14,0,1,Round of 64 (1st rd),Gregg Marshall
282,Winthrop,2001,16,0,1,Preliminary Round (0th rd),Gregg Marshall
282,Winthrop,2002,16,0,1,Round of 64 (1st rd),Gregg Marshall
282,Winthrop,2005,14,0,1,Round of 64 (1st rd),Gregg Marshall
282,Winthrop,2006,15,0,1,Round of 64 (1st rd),Gregg Marshall
282,Winthrop,2007,11,1,1,Round of 32 (2nd rd),Gregg Marshall
282,Winthrop,2008,13,0,1,Round of 64 (1st rd),Randy Peele
282,Winthrop,2010,16,0,1,Preliminary Round (0th rd),Randy Peele
283,Wisconsin,1941,NA,3,0,National Championship (3rd rd),Bud Foster
283,Wisconsin,1947,NA,1,1,Elite Eight (1st rd),Bud Foster
283,Wisconsin,1994,9,1,1,Round of 32 (2nd rd),Stu Jackson
283,Wisconsin,1997,7,0,1,Round of 64 (1st rd),Dick Bennett
283,Wisconsin,1999,5,0,1,Round of 64 (1st rd),Dick Bennett
283,Wisconsin,2000,8,4,1,National Semifinals (5th rd),Dick Bennett
283,Wisconsin,2001,6,0,1,Round of 64 (1st rd),Brad Soderberg
283,Wisconsin,2002,8,1,1,Round of 32 (2nd rd),Bo Ryan
283,Wisconsin,2003,5,2,1,Sweet Sixteen (3rd rd),Bo Ryan
283,Wisconsin,2004,6,1,1,Round of 32 (2nd rd),Bo Ryan
283,Wisconsin,2005,6,3,1,Elite Eight (4th rd),Bo Ryan
283,Wisconsin,2006,9,0,1,Round of 64 (1st rd),Bo Ryan
283,Wisconsin,2007,2,1,1,Round of 32 (2nd rd),Bo Ryan
283,Wisconsin,2008,3,2,1,Sweet Sixteen (3rd rd),Bo Ryan
283,Wisconsin,2009,12,1,1,Round of 32 (2nd rd),Bo Ryan
283,Wisconsin,2010,4,1,1,Round of 32 (2nd rd),Bo Ryan
284,Wisconsin+AC0-Green Bay,1991,12,0,1,Round of 64 (1st rd),Dick Bennett
284,Wisconsin+AC0-Green Bay,1994,12,1,1,Round of 32 (2nd rd),Dick Bennett
284,Wisconsin+AC0-Green Bay,1995,14,0,1,Round of 64 (1st rd),Dick Bennett
284,Wisconsin+AC0-Green Bay,1996,8,0,1,Round of 64 (1st rd),Mike Heideman
285,Wisconsin+AC0-Milwaukee,2003,12,0,1,Round of 64 (1st rd),Bruce Pearl
285,Wisconsin+AC0-Milwaukee,2005,12,2,1,Sweet Sixteen (3rd rd),Bruce Pearl
285,Wisconsin+AC0-Milwaukee,2006,11,1,1,Round of 32 (2nd rd),Rob Jeter
286,Wright State,1993,16,0,1,Round of 64 (1st rd),Ralph Underhill
286,Wright State,2007,14,0,1,Round of 64 (1st rd),Brad Brownell
287,Wyoming,1941,NA,0,2,Elite Eight (1st rd),Everett Shelton
287,Wyoming,1943,NA,3,0,National Championship (3rd rd),Everett Shelton
287,Wyoming,1947,NA,0,2,Elite Eight (1st rd),Everett Shelton
287,Wyoming,1948,NA,0,2,Elite Eight (1st rd),Everett Shelton
287,Wyoming,1949,NA,0,2,Elite Eight (1st rd),Everett Shelton
287,Wyoming,1952,NA,1,1,Elite Eight (2nd rd),Everett Shelton
287,Wyoming,1953,NA,0,2,Sweet Sixteen (2nd rd),Everett Shelton
287,Wyoming,1958,NA,0,1,Round of 32 (1st rd),Everett Shelton
287,Wyoming,1967,NA,0,2,Sweet Sixteen (2nd rd),Bill Strannigan
287,Wyoming,1981,5,1,1,Round of 32 (2nd rd),Jim Brandenburg
287,Wyoming,1982,8,1,1,Round of 32 (2nd rd),Jim Brandenburg
287,Wyoming,1987,12,2,1,Sweet Sixteen (3rd rd),Jim Brandenburg
287,Wyoming,1988,7,0,1,Round of 64 (1st rd),Benny Dees
287,Wyoming,2002,11,1,1,Round of 32 (2nd rd),Steve McClain
288,+ACI-Xavier, Ohio+ACI-,1961,NA,0,1,Round of 32 (1st rd),Jim McCafferty
288,+ACI-Xavier, Ohio+ACI-,1983,12,0,1,Preliminary Round (7th rd),Bob Staak
288,+ACI-Xavier, Ohio+ACI-,1986,12,0,1,Round of 64 (1st rd),Pete Gillen
288,+ACI-Xavier, Ohio+ACI-,1987,13,1,1,Round of 32 (2nd rd),Pete Gillen
288,+ACI-Xavier, Ohio+ACI-,1988,11,0,1,Round of 64 (1st rd),Pete Gillen
288,+ACI-Xavier, Ohio+ACI-,1989,14,0,1,Round of 64 (1st rd),Pete Gillen
288,+ACI-Xavier, Ohio+ACI-,1990,6,2,1,Sweet Sixteen (3rd rd),Pete Gillen
288,+ACI-Xavier, Ohio+ACI-,1991,14,1,1,Round of 32 (2nd rd),Pete Gillen
288,+ACI-Xavier, Ohio+ACI-,1993,9,1,1,Round of 32 (2nd rd),Pete Gillen
288,+ACI-Xavier, Ohio+ACI-,1995,11,0,1,Round of 64 (1st rd),Skip Prosser
288,+ACI-Xavier, Ohio+ACI-,1997,7,1,1,Round of 32 (2nd rd),Skip Prosser
288,+ACI-Xavier, Ohio+ACI-,1998,6,0,1,Round of 64 (1st rd),Skip Prosser
288,+ACI-Xavier, Ohio+ACI-,2001,11,0,1,Round of 64 (1st rd),Skip Prosser
288,+ACI-Xavier, Ohio+ACI-,2002,7,1,1,Round of 32 (2nd rd),Thad Matta
288,+ACI-Xavier, Ohio+ACI-,2003,3,1,1,Round of 32 (2nd rd),Thad Matta
288,+ACI-Xavier, Ohio+ACI-,2004,7,3,1,Elite Eight (4th rd),Thad Motta
288,+ACI-Xavier, Ohio+ACI-,2006,14,0,1,Round of 64 (1st rd),Sean Miller
288,+ACI-Xavier, Ohio+ACI-,2007,9,1,1,Round of 32 (2nd rd),Sean Miller
288,+ACI-Xavier, Ohio+ACI-,2008,3,3,1,Elite Eight (4th rd),Sean Miller
288,+ACI-Xavier, Ohio+ACI-,2009,4,2,1,Sweet Sixteen (3rd rd),Sean Miller
288,+ACI-Xavier, Ohio+ACI-,2010,6,2,1,Sweet Sixteen (3rd rd),Chris Mack
289,Yale,1949,NA,0,2,Elite Eight (1st rd),Howard Hobson
289,Yale,1957,NA,0,1,Round of 32 (1st rd),Joe Vancisin
289,Yale,1962,NA,0,1,Round of 32 (1st rd),Joe Vancisin
290,Alabama A+ACY-amp+ADs-M,2005,16,0,1,Preliminary Round (0th rd),Vann Pettaway
291,Albany,2006,16,0,1,Round of 64 (1st rd),Will Brown
291,Albany,2007,13,0,1,Round of 64 (1st rd),Will Brown
292,Belmont,2006,15,0,1,Round of 64 (1st rd),Rick Byrd
292,Belmont,2007,15,0,1,Round of 64 (1st rd),Rick Byrd
292,Belmont,2008,15,0,1,Round of 64 (1st rd),Rick Byrd
293,Delaware State,2005,16,0,1,Round of 64 (1st rd),Greg Jackson
294,Oakland,2005,16,1,1,Round of 64 (1st rd),Greg Kampe
294,Oakland,2010,14,0,1,Round of 64 (1st rd),Greg Kampe
295,Southeastern Louisiana,2005,15,0,1,Round of 64 (1st rd),Billy Kennedy
296,Texas A+ACY-amp+ADs-M+AC0-Corpus Christi,2007,15,0,1,Round of 64 (1st rd),Ronnie Arrow
306,American University,2008,15,0,1,Round of 64 (1st rd),Jeff Jones
307,Stephen F. Austin,2009,14,0,1,Round of 64 (1st rd),Danny Kaspar
309,Portland State,2008,16,0,1,Round of 64 (1st rd),Ken Bone
309,Portland State,2009,13,0,1,Round of 64 (1st rd),Ken Bone
310,UMBC,2008,15,0,1,Round of 64 (1st rd),Randy Monroe
311,Texas+AC0-Arlington,2008,16,0,1,Round of 64 (1st rd),Scott Cross
312,American,2009,14,0,1,Round of 64 (1st rd),Jeff Jones
313,Binghamton,2009,15,0,1,Round of 64 (1st rd),Kevin Broadus
314,Morgan State,2009,15,0,1,Round of 64 (1st rd),Todd Bozeman
314,Morgan State,2010,15,0,1,Round of 64 (1st rd),Todd Bozeman
315,North Dakota State,2009,14,0,1,Round of 64 (1st rd),Saul Phillips
316,Arkansas+AC0-Pine Bluff,2010,16,1,1,Round of 64 (1st rd),George Ivory
317,Wofford,2010,13,0,1,Round of 64 (1st rd),Mike Young
